dataset;rule_id;assert_test;rule_text;rule_type
qs_data;30051;"exists(SVNAHRUNGZUBEREITEN/@value) and (not(SVNAHRUNGZUBEREITEN/@value castable as xs:int) or string-length(xs:string(SVNAHRUNGZUBEREITEN/@value)) &gt; 1)";Der Datentyp des Datenfeldes [48: 'Mundgerechtes Zubereiten der Nahrung, Eingießen von Getränken'] entspricht nicht dem vorgegebenen Datentyp: xs:int mit einer Feldlänge von 1;ERROR
qs_data;30052;"exists(SVESSEN/@value) and (not(SVESSEN/@value castable as xs:int) or string-length(xs:string(SVESSEN/@value)) &gt; 1)";Der Datentyp des Datenfeldes [49: 'Essen'] entspricht nicht dem vorgegebenen Datentyp: xs:int mit einer Feldlänge von 1;ERROR
qs_data;30053;"exists(SVTRINKEN/@value) and (not(SVTRINKEN/@value castable as xs:int) or string-length(xs:string(SVTRINKEN/@value)) &gt; 1)";Der Datentyp des Datenfeldes [50: 'Trinken'] entspricht nicht dem vorgegebenen Datentyp: xs:int mit einer Feldlänge von 1;ERROR
qs_data;30054;"exists(SVTOILETTE/@value) and (not(SVTOILETTE/@value castable as xs:int) or string-length(xs:string(SVTOILETTE/@value)) &gt; 1)";Der Datentyp des Datenfeldes [51: 'Benutzen einer Toilette oder eines Toilettenstuhls'] entspricht nicht dem vorgegebenen Datentyp: xs:int mit einer Feldlänge von 1;ERROR
qs_data;30055;"exists(SVHARNKONTINENZBEW/@value) and (not(SVHARNKONTINENZBEW/@value castable as xs:int) or string-length(xs:string(SVHARNKONTINENZBEW/@value)) &gt; 1)";Der Datentyp des Datenfeldes [52: 'Bewältigung der Folgen einer Harninkontinenz (auch Umgang mit Dauerkatheter/Urostoma)'] entspricht nicht dem vorgegebenen Datentyp: xs:int mit einer Feldlänge von 1;ERROR
qs_data;30056;"exists(SVSTUHLKONTINENZBEW/@value) and (not(SVSTUHLKONTINENZBEW/@value castable as xs:int) or string-length(xs:string(SVSTUHLKONTINENZBEW/@value)) &gt; 1)";Der Datentyp des Datenfeldes [53: 'Bewältigung der Folgen einer Stuhlinkontinenz (auch Umgang mit Stoma)'] entspricht nicht dem vorgegebenen Datentyp: xs:int mit einer Feldlänge von 1;ERROR
qs_data;30057;"exists(GATAGESABLAUF/@value) and (not(GATAGESABLAUF/@value castable as xs:int) or string-length(xs:string(GATAGESABLAUF/@value)) &gt; 1)";Der Datentyp des Datenfeldes [54: 'Tagesablauf gestalten und an Veränderungen anpassen'] entspricht nicht dem vorgegebenen Datentyp: xs:int mit einer Feldlänge von 1;ERROR
qs_data;30058;"exists(GARUHENSCHLAFEN/@value) and (not(GARUHENSCHLAFEN/@value castable as xs:int) or string-length(xs:string(GARUHENSCHLAFEN/@value)) &gt; 1)";Der Datentyp des Datenfeldes [55: 'Ruhen und Schlafen'] entspricht nicht dem vorgegebenen Datentyp: xs:int mit einer Feldlänge von 1;ERROR
qs_data;30059;"exists(GABESCHAEFTIGEN/@value) and (not(GABESCHAEFTIGEN/@value castable as xs:int) or string-length(xs:string(GABESCHAEFTIGEN/@value)) &gt; 1)";Der Datentyp des Datenfeldes [56: 'Sich beschäftigen'] entspricht nicht dem vorgegebenen Datentyp: xs:int mit einer Feldlänge von 1;ERROR
qs_data;30060;"exists(GAPLANUNGEN/@value) and (not(GAPLANUNGEN/@value castable as xs:int) or string-length(xs:string(GAPLANUNGEN/@value)) &gt; 1)";Der Datentyp des Datenfeldes [57: 'In die Zukunft gerichtete Planungen vornehmen'] entspricht nicht dem vorgegebenen Datentyp: xs:int mit einer Feldlänge von 1;ERROR
qs_data;30061;"exists(GAINTERAKTION/@value) and (not(GAINTERAKTION/@value castable as xs:int) or string-length(xs:string(GAINTERAKTION/@value)) &gt; 1)";Der Datentyp des Datenfeldes [58: 'Interaktion mit Personen im direkten Kontakt'] entspricht nicht dem vorgegebenen Datentyp: xs:int mit einer Feldlänge von 1;ERROR
qs_data;30062;"exists(GAKONTAKTPFLEGE/@value) and (not(GAKONTAKTPFLEGE/@value castable as xs:int) or string-length(xs:string(GAKONTAKTPFLEGE/@value)) &gt; 1)";Der Datentyp des Datenfeldes [59: 'Kontaktpflege zu Personen außerhalb des direkten Umfeldes'] entspricht nicht dem vorgegebenen Datentyp: xs:int mit einer Feldlänge von 1;ERROR
qs_data;30063;"exists(DEKUBITUS/@value) and (not(DEKUBITUS/@value castable as xs:int) or string-length(xs:string(DEKUBITUS/@value)) &gt; 1)";Der Datentyp des Datenfeldes [60: 'Hatte der Bewohner bzw. die Bewohnerin in der Zeit seit der letzten Ergebniserfassung einen Dekubitus?'] entspricht nicht dem vorgegebenen Datentyp: xs:int mit einer Feldlänge von 1;ERROR
qs_data;30064;"exists(DEKUBITUSSTADIUM/@value) and (not(DEKUBITUSSTADIUM/@value castable as xs:int) or string-length(xs:string(DEKUBITUSSTADIUM/@value)) &gt; 1)";Der Datentyp des Datenfeldes [61: 'Maximales Dekubitusstadium im Erhebungszeitraum'] entspricht nicht dem vorgegebenen Datentyp: xs:int mit einer Feldlänge von 1;ERROR
qs_data;30065;exists(DEKUBITUS1BEGINNDATUM/@value) and (not(DEKUBITUS1BEGINNDATUM/@value castable as xs:date) or string-length(xs:string(DEKUBITUS1BEGINNDATUM/@value)) != 10);Der Datentyp des Datenfeldes [62: 'Datum: Beginn Dekubitus 1'] entspricht nicht dem vorgegebenen Datentyp: xs:date mit einer Feldlänge von 10;ERROR
qs_data;30066;exists(DEKUBITUS1ENDEDATUM/@value) and (not(DEKUBITUS1ENDEDATUM/@value castable as xs:date) or string-length(xs:string(DEKUBITUS1ENDEDATUM/@value)) != 10);Der Datentyp des Datenfeldes [63: 'Datum: Ende Dekubitus 1 (ggf. bis heute)'] entspricht nicht dem vorgegebenen Datentyp: xs:date mit einer Feldlänge von 10;ERROR
qs_data;30067;"exists(DEKUBITUS1LOK/@value) and (not(DEKUBITUS1LOK/@value castable as xs:int) or string-length(xs:string(DEKUBITUS1LOK/@value)) &gt; 1)";Der Datentyp des Datenfeldes [64: 'Wo ist der Dekubitus 1 entstanden?'] entspricht nicht dem vorgegebenen Datentyp: xs:int mit einer Feldlänge von 1;ERROR
qs_data;30068;exists(DEKUBITUS2BEGINNDATUM/@value) and (not(DEKUBITUS2BEGINNDATUM/@value castable as xs:date) or string-length(xs:string(DEKUBITUS2BEGINNDATUM/@value)) != 10);Der Datentyp des Datenfeldes [65: 'Datum: Beginn Dekubitus 2'] entspricht nicht dem vorgegebenen Datentyp: xs:date mit einer Feldlänge von 10;ERROR
qs_data;30069;exists(DEKUBITUS2ENDEDATUM/@value) and (not(DEKUBITUS2ENDEDATUM/@value castable as xs:date) or string-length(xs:string(DEKUBITUS2ENDEDATUM/@value)) != 10);Der Datentyp des Datenfeldes [66: 'Datum: Ende Dekubitus 2 (ggf. bis heute)'] entspricht nicht dem vorgegebenen Datentyp: xs:date mit einer Feldlänge von 10;ERROR
qs_data;30070;"exists(DEKUBITUS2LOK/@value) and (not(DEKUBITUS2LOK/@value castable as xs:int) or string-length(xs:string(DEKUBITUS2LOK/@value)) &gt; 1)";Der Datentyp des Datenfeldes [67: 'Wo ist der Dekubitus 2 entstanden?'] entspricht nicht dem vorgegebenen Datentyp: xs:int mit einer Feldlänge von 1;ERROR
qs_data;30072;"exists(KOERPERGEWICHT/@value) and (not(KOERPERGEWICHT/@value castable as xs:decimal) or string-length(xs:string(KOERPERGEWICHT/@value)) &gt; 6)";Der Datentyp des Datenfeldes [68: 'Aktuelles Körpergewicht in kg'] entspricht nicht dem vorgegebenen Datentyp: xs:decimal mit einer Feldlänge von 5;ERROR
qs_data;30073;exists(KOERPERGEWICHTDATUM/@value) and (not(KOERPERGEWICHTDATUM/@value castable as xs:date) or string-length(xs:string(KOERPERGEWICHTDATUM/@value)) != 10);Der Datentyp des Datenfeldes [69: 'Datum: Dokumentation des Körpergewichts'] entspricht nicht dem vorgegebenen Datentyp: xs:date mit einer Feldlänge von 10;ERROR
qs_data;30074;"some $v in KOERPERGEWICHTDOKU/@value satisfies (not($v castable as xs:int) or string-length(xs:string($v)) &gt; 1)";Der Datentyp von mindestens einem der Datenfelder unter [70: 'Welche der aufgeführten Punkte trafen laut Pflegedokumentation für den Bewohner bzw. die Bewohnerin seit der letzten Ergebniserfassung zu?'] entspricht nicht dem vorgegebenen Datentyp: xs:int mit einer Feldlänge von 1;ERROR
qs_data;30075;"exists(STURZ/@value) and (not(STURZ/@value castable as xs:int) or string-length(xs:string(STURZ/@value)) &gt; 1)";Der Datentyp des Datenfeldes [71: 'Ist der Bewohner bzw. die Bewohnerin seit der letzten Ergebniserfassung in der Einrichtung gestürzt?'] entspricht nicht dem vorgegebenen Datentyp: xs:int mit einer Feldlänge von 1;ERROR
qs_data;30076;"some $v in STURZFOLGEN/@value satisfies (not($v castable as xs:int) or string-length(xs:string($v)) &gt; 1)";Der Datentyp von mindestens einem der Datenfelder unter [72: 'Welche Sturzfolgen sind aufgetreten?'] entspricht nicht dem vorgegebenen Datentyp: xs:int mit einer Feldlänge von 1;ERROR
qs_data;30077;"exists(GURT/@value) and (not(GURT/@value castable as xs:int) or string-length(xs:string(GURT/@value)) &gt; 1)";Der Datentyp des Datenfeldes [73: 'Wurden bei dem Bewohner bzw. der Bewohnerin in den vergangenen 4 Wochen Gurte angewendet?'] entspricht nicht dem vorgegebenen Datentyp: xs:int mit einer Feldlänge von 1;ERROR
qs_data;30079;"exists(SEITENTEILE/@value) and (not(SEITENTEILE/@value castable as xs:int) or string-length(xs:string(SEITENTEILE/@value)) &gt; 1)";Der Datentyp des Datenfeldes [74: 'Wurden bei dem Bewohner bzw. der Bewohnerin in den vergangenen 4 Wochen Bettseitenteile angewendet?'] entspricht nicht dem vorgegebenen Datentyp: xs:int mit einer Feldlänge von 1;ERROR
qs_data;30081;"exists(SCHMERZEN/@value) and (not(SCHMERZEN/@value castable as xs:int) or string-length(xs:string(SCHMERZEN/@value)) &gt; 1)";Der Datentyp des Datenfeldes [75: 'Liegen bei dem Bewohner bzw. der Bewohnerin Anzeichen für länger andauernde Schmerzen vor (z.B. Äußerungen des Bewohners bzw. der Bewohnerin oder Einnahme von Analgetika)?'] entspricht nicht dem vorgegebenen Datentyp: xs:int mit einer Feldlänge von 1;ERROR
qs_data;30082;"exists(SCHMERZFREI/@value) and (not(SCHMERZFREI/@value castable as xs:int) or string-length(xs:string(SCHMERZFREI/@value)) &gt; 1)";Der Datentyp des Datenfeldes [76: 'Ist der Bewohner bzw. die Bewohnerin durch eine medikamentöse Schmerzbehandlung schmerzfrei?'] entspricht nicht dem vorgegebenen Datentyp: xs:int mit einer Feldlänge von 1;ERROR
qs_data;30083;"exists(SCHMERZEINSCH/@value) and (not(SCHMERZEINSCH/@value castable as xs:int) or string-length(xs:string(SCHMERZEINSCH/@value)) &gt; 1)";Der Datentyp des Datenfeldes [77: 'Wurde bei dem Bewohner bzw. der Bewohnerin eine differenzierte Schmerzeinschätzung vorgenommen?'] entspricht nicht dem vorgegebenen Datentyp: xs:int mit einer Feldlänge von 1;ERROR
qs_data;30084;exists(SCHMERZEINSCHDATUM/@value) and (not(SCHMERZEINSCHDATUM/@value castable as xs:date) or string-length(xs:string(SCHMERZEINSCHDATUM/@value)) != 10);Der Datentyp des Datenfeldes [78: 'Datum: Dokumentation der Schmerzeinschätzung'] entspricht nicht dem vorgegebenen Datentyp: xs:date mit einer Feldlänge von 10;ERROR
qs_data;30085;"some $v in SCHMERZEINSCHINFO/@value satisfies (not($v castable as xs:int) or string-length(xs:string($v)) &gt; 1)";Der Datentyp von mindestens einem der Datenfelder unter [79: 'Welche Informationen liegen über die Ergebnisse dieser Schmerzeinschätzung vor?'] entspricht nicht dem vorgegebenen Datentyp: xs:int mit einer Feldlänge von 1;ERROR
qs_data;30086;"exists(NEUEINZUG/@value) and (not(NEUEINZUG/@value castable as xs:int) or string-length(xs:string(NEUEINZUG/@value)) &gt; 1)";Der Datentyp des Datenfeldes [80: 'Ist der Bewohner bzw. die Bewohnerin nach der letzten Ergebniserfassung neu in die Einrichtung eingezogen?'] entspricht nicht dem vorgegebenen Datentyp: xs:int mit einer Feldlänge von 1;ERROR
qs_data;30087;"exists(EINZUGNACHKZP/@value) and (not(EINZUGNACHKZP/@value castable as xs:int) or string-length(xs:string(EINZUGNACHKZP/@value)) &gt; 1)";Der Datentyp des Datenfeldes [81: 'Erfolgte der Einzug direkt im Anschluss an einen Kurzzeit- bzw. Verhinderungspflegeaufenthalt in der Einrichtung (ohne zeitliche Lücke)?'] entspricht nicht dem vorgegebenen Datentyp: xs:int mit einer Feldlänge von 1;ERROR
qs_data;30088;exists(EINZUGNACHKZPDATUM/@value) and (not(EINZUGNACHKZPDATUM/@value castable as xs:date) or string-length(xs:string(EINZUGNACHKZPDATUM/@value)) != 10);Der Datentyp des Datenfeldes [82: 'Datum: Beginn des Kurzzeit- bzw. Verhinderungspflegeaufenthalts'] entspricht nicht dem vorgegebenen Datentyp: xs:date mit einer Feldlänge von 10;ERROR
qs_data;30089;"exists(EINZUGKHBEHANDLUNG/@value) and (not(EINZUGKHBEHANDLUNG/@value castable as xs:int) or string-length(xs:string(EINZUGKHBEHANDLUNG/@value)) &gt; 1)";Der Datentyp des Datenfeldes [83: 'Ist der Bewohner bzw. die Bewohnerin innerhalb der ersten 8 Wochen nach dem Einzug länger als drei Tage in einem Krankenhaus versorgt worden?'] entspricht nicht dem vorgegebenen Datentyp: xs:int mit einer Feldlänge von 1;ERROR
qs_data;30090;exists(EINZUGKHBEGINNDATUM/@value) and (not(EINZUGKHBEGINNDATUM/@value castable as xs:date) or string-length(xs:string(EINZUGKHBEGINNDATUM/@value)) != 10);Der Datentyp des Datenfeldes [84: 'Datum: Beginn des Krankenhausaufenthalts direkt nach dem Einzug'] entspricht nicht dem vorgegebenen Datentyp: xs:date mit einer Feldlänge von 10;ERROR
qs_data;30091;exists(EINZUGKHENDEDATUM/@value) and (not(EINZUGKHENDEDATUM/@value castable as xs:date) or string-length(xs:string(EINZUGKHENDEDATUM/@value)) != 10);Der Datentyp des Datenfeldes [85: 'Datum: Ende des Krankenhausaufenthalts direkt nach dem Einzug'] entspricht nicht dem vorgegebenen Datentyp: xs:date mit einer Feldlänge von 10;ERROR
qs_data;30092;"exists(EINZUGGESPR/@value) and (not(EINZUGGESPR/@value castable as xs:int) or string-length(xs:string(EINZUGGESPR/@value)) &gt; 1)";Der Datentyp des Datenfeldes [86: 'Ist in den Wochen nach dem Einzug mit dem Bewohner bzw. der Bewohnerin und/oder einer seiner bzw. ihrer Angehörigen oder sonstigen Vertrauenspersonen ein Gespräch über sein bzw. ihr Einleben und die zukünftige Versorgung geführt worden?'] entspricht nicht dem vorgegebenen Datentyp: xs:int mit einer Feldlänge von 1;ERROR
qs_data;30093;exists(EINZUGGESPRDATUM/@value) and (not(EINZUGGESPRDATUM/@value castable as xs:date) or string-length(xs:string(EINZUGGESPRDATUM/@value)) != 10);Der Datentyp des Datenfeldes [87: 'Datum des Integrationsgesprächs'] entspricht nicht dem vorgegebenen Datentyp: xs:date mit einer Feldlänge von 10;ERROR
qs_data;30094;"some $v in EINZUGGESPRTEILNEHMER/@value satisfies (not($v castable as xs:int) or string-length(xs:string($v)) &gt; 1)";Der Datentyp von mindestens einem der Datenfelder unter [88: 'Wer hat an dem Integrationsgespräch teilgenommen?'] entspricht nicht dem vorgegebenen Datentyp: xs:int mit einer Feldlänge von 1;ERROR
qs_data;30095;"exists(EINZUGGESPRDOKU/@value) and (not(EINZUGGESPRDOKU/@value castable as xs:int) or string-length(xs:string(EINZUGGESPRDOKU/@value)) &gt; 1)";Der Datentyp des Datenfeldes [89: 'Wurden die Ergebnisse dieses Gespräches dokumentiert?'] entspricht nicht dem vorgegebenen Datentyp: xs:int mit einer Feldlänge von 1;ERROR
qs_data;30099;not(matches(IDBEWOHNER/@value, '[0-9]{6}'));Der Wert des Datenfeldes [1: 'Bewohnerbezogene Nummer'] entspricht nicht dem vorgegebenen Format: [0-9]{6};ERROR
qs_data;40001;"xs:int(xs:string(GEBURTSJAHR/@value)) &lt; 1900 or xs:int(xs:string(GEBURTSJAHR/@value)) &gt; xs:int(xs:string(year-from-date(current-date())))";"Der Wert des Datenfeldes [6: 'Geburtsjahr'] liegt nicht im gültigen Wertebereich: &gt;= 1900 und &lt;= dem aktuellen Jahr";ERROR
qs_data;40005;"KOERPERGEWICHT/@value &lt; 0 or KOERPERGEWICHT/@value &gt; 500";"Der Wert des Datenfeldes [68: 'Aktuelles Körpergewicht in kg'] liegt nicht im gültigen Wertebereich: &gt;= 0 und &lt;= 500";ERROR
qs_data;50001;"ERHEBUNGSDATUM/@value &gt; current-date()";Das Datum im Datenfeld [3: 'Datum der Ergebniserfassung'] liegt in der Zukunft;ERROR
qs_data;50002;"EINZUGSDATUM/@value &gt; current-date()";Das Datum im Datenfeld [4: 'Datum des Einzugs (Beginn der vollstationären Langzeitpflege)'] liegt in der Zukunft;ERROR
qs_data;50003;"APOPLEXDATUM/@value &gt; current-date()";Das Datum im Datenfeld [9: 'Datum des Apoplex'] liegt in der Zukunft;ERROR
qs_data;50004;"FRAKTURDATUM/@value &gt; current-date()";Das Datum im Datenfeld [11: 'Datum der Fraktur'] liegt in der Zukunft;ERROR
qs_data;50005;"HERZINFARKTDATUM/@value &gt; current-date()";Das Datum im Datenfeld [13: 'Datum des Herzinfarkts'] liegt in der Zukunft;ERROR
qs_data;50006;"AMPUTATIONDATUM/@value &gt; current-date()";Das Datum im Datenfeld [15: 'Datum der Amputation'] liegt in der Zukunft;ERROR
qs_data;50007;"KHBEGINNDATUM/@value &gt; current-date()";Das Datum im Datenfeld [17: 'Datum: Beginn des Krankenhausaufenthalts (bei mehreren Aufenthalten bitte den Aufenthalt mit der längsten Dauer wählen)'] liegt in der Zukunft;ERROR
qs_data;50008;"KHENDEDATUM/@value &gt; current-date()";Das Datum im Datenfeld [18: 'Datum: Ende des Krankenhausaufenthalts (bei mehreren Aufenthalten bitte den Aufenthalt mit der längsten Dauer wählen)'] liegt in der Zukunft;ERROR
qs_data;50009;"DEKUBITUS1BEGINNDATUM/@value &gt; current-date()";Das Datum im Datenfeld [62: 'Datum: Beginn Dekubitus 1'] liegt in der Zukunft;ERROR
qs_data;50010;"DEKUBITUS1ENDEDATUM/@value &gt; current-date()";Das Datum im Datenfeld [63: 'Datum: Ende Dekubitus 1 (ggf. bis heute)'] liegt in der Zukunft;ERROR
qs_data;50011;"DEKUBITUS2BEGINNDATUM/@value &gt; current-date()";Das Datum im Datenfeld [65: 'Datum: Beginn Dekubitus 2'] liegt in der Zukunft;ERROR
qs_data;50012;"DEKUBITUS2ENDEDATUM/@value &gt; current-date()";Das Datum im Datenfeld [66: 'Datum: Ende Dekubitus 2 (ggf. bis heute)'] liegt in der Zukunft;ERROR
qs_data;50013;"KOERPERGEWICHTDATUM/@value &gt; current-date()";Das Datum im Datenfeld [69: 'Datum: Dokumentation des Körpergewichts'] liegt in der Zukunft;ERROR
qs_data;50014;"SCHMERZEINSCHDATUM/@value &gt; current-date()";Das Datum im Datenfeld [78: 'Datum: Dokumentation der Schmerzeinschätzung'] liegt in der Zukunft;ERROR
qs_data;50015;"EINZUGNACHKZPDATUM/@value &gt; current-date()";Das Datum im Datenfeld [82: 'Datum: Beginn des Kurzzeit- bzw. Verhinderungspflegeaufenthalts'] liegt in der Zukunft;ERROR
qs_data;50016;"EINZUGKHBEGINNDATUM/@value &gt; current-date()";Das Datum im Datenfeld [84: 'Datum: Beginn des Krankenhausaufenthalts direkt nach dem Einzug'] liegt in der Zukunft;ERROR
qs_data;50017;"EINZUGKHENDEDATUM/@value &gt; current-date()";Das Datum im Datenfeld [85: 'Datum: Ende des Krankenhausaufenthalts direkt nach dem Einzug'] liegt in der Zukunft;ERROR
qs_data;50018;"EINZUGGESPRDATUM/@value &gt; current-date()";Das Datum im Datenfeld [87: 'Datum des Integrationsgesprächs'] liegt in der Zukunft;ERROR
qs_data;50019;"ERHEBUNGSDATUM/@value &lt; EINZUGSDATUM/@value";Das Datum im Datenfeld [3: 'Datum der Ergebniserfassung'] liegt vor dem Datum im Datenfeld [4: 'Datum des Einzugs (Beginn der vollstationären Langzeitpflege)'];ERROR
qs_data;50020;"ERHEBUNGSDATUM/@value &lt; APOPLEXDATUM/@value";Das Datum im Datenfeld [3: 'Datum der Ergebniserfassung'] liegt vor dem Datum im Datenfeld [9: 'Datum des Apoplex'];ERROR
qs_data;50021;"ERHEBUNGSDATUM/@value &lt; FRAKTURDATUM/@value";Das Datum im Datenfeld [3: 'Datum der Ergebniserfassung'] liegt vor dem Datum im Datenfeld [11: 'Datum der Fraktur'];ERROR
qs_data;50022;"ERHEBUNGSDATUM/@value &lt; HERZINFARKTDATUM/@value";Das Datum im Datenfeld [3: 'Datum der Ergebniserfassung'] liegt vor dem Datum im Datenfeld [13: 'Datum des Herzinfarkts'];ERROR
qs_data;50023;"ERHEBUNGSDATUM/@value &lt; AMPUTATIONDATUM/@value";Das Datum im Datenfeld [3: 'Datum der Ergebniserfassung'] liegt vor dem Datum im Datenfeld [15: 'Datum der Amputation'];ERROR
qs_data;50024;"ERHEBUNGSDATUM/@value &lt; KHBEGINNDATUM/@value";Das Datum im Datenfeld [3: 'Datum der Ergebniserfassung'] liegt vor dem Datum im Datenfeld [17: 'Datum: Beginn des Krankenhausaufenthalts (bei mehreren Aufenthalten bitte den Aufenthalt mit der längsten Dauer wählen)'];ERROR
qs_data;50025;"ERHEBUNGSDATUM/@value &lt; KHENDEDATUM/@value";Das Datum im Datenfeld [3: 'Datum der Ergebniserfassung'] liegt vor dem Datum im Datenfeld [18: 'Datum: Ende des Krankenhausaufenthalts (bei mehreren Aufenthalten bitte den Aufenthalt mit der längsten Dauer wählen)'];ERROR
qs_data;50026;"ERHEBUNGSDATUM/@value &lt; DEKUBITUS1BEGINNDATUM/@value";Das Datum im Datenfeld [3: 'Datum der Ergebniserfassung'] liegt vor dem Datum im Datenfeld [62: 'Datum: Beginn Dekubitus 1'];ERROR
qs_data;50027;"ERHEBUNGSDATUM/@value &lt; DEKUBITUS1ENDEDATUM/@value";Das Datum im Datenfeld [3: 'Datum der Ergebniserfassung'] liegt vor dem Datum im Datenfeld [63: 'Datum: Ende Dekubitus 1 (ggf. bis heute)'];ERROR
qs_data;50028;"ERHEBUNGSDATUM/@value &lt; DEKUBITUS2BEGINNDATUM/@value";Das Datum im Datenfeld [3: 'Datum der Ergebniserfassung'] liegt vor dem Datum im Datenfeld [65: 'Datum: Beginn Dekubitus 2'];ERROR
qs_data;50029;"ERHEBUNGSDATUM/@value &lt; DEKUBITUS2ENDEDATUM/@value";Das Datum im Datenfeld [3: 'Datum der Ergebniserfassung'] liegt vor dem Datum im Datenfeld [66: 'Datum: Ende Dekubitus 2 (ggf. bis heute)'];ERROR
qs_data;50030;"ERHEBUNGSDATUM/@value &lt; KOERPERGEWICHTDATUM/@value";Das Datum im Datenfeld [3: 'Datum der Ergebniserfassung'] liegt vor dem Datum im Datenfeld [69: 'Datum: Dokumentation des Körpergewichts'];ERROR
qs_data;50031;"ERHEBUNGSDATUM/@value &lt; SCHMERZEINSCHDATUM/@value";Das Datum im Datenfeld [3: 'Datum der Ergebniserfassung'] liegt vor dem Datum im Datenfeld [78: 'Datum: Dokumentation der Schmerzeinschätzung'];ERROR
qs_data;50032;"ERHEBUNGSDATUM/@value &lt; EINZUGNACHKZPDATUM/@value";Das Datum im Datenfeld [3: 'Datum der Ergebniserfassung'] liegt vor dem Datum im Datenfeld [82: 'Datum: Beginn des Kurzzeit- bzw. Verhinderungspflegeaufenthalts'];ERROR
qs_data;50033;"ERHEBUNGSDATUM/@value &lt; EINZUGKHBEGINNDATUM/@value";Das Datum im Datenfeld [3: 'Datum der Ergebniserfassung'] liegt vor dem Datum im Datenfeld [84: 'Datum: Beginn des Krankenhausaufenthalts direkt nach dem Einzug'];ERROR
qs_data;50034;"ERHEBUNGSDATUM/@value &lt; EINZUGKHENDEDATUM/@value";Das Datum im Datenfeld [3: 'Datum der Ergebniserfassung'] liegt vor dem Datum im Datenfeld [85: 'Datum: Ende des Krankenhausaufenthalts direkt nach dem Einzug'];ERROR
qs_data;50035;"ERHEBUNGSDATUM/@value &lt; EINZUGGESPRDATUM/@value";Das Datum im Datenfeld [3: 'Datum der Ergebniserfassung'] liegt vor dem Datum im Datenfeld [87: 'Datum des Integrationsgesprächs'];ERROR
qs_data;50036;"EINZUGSDATUM/@value &gt; APOPLEXDATUM/@value";Das Datum im Datenfeld [4: 'Datum des Einzugs (Beginn der vollstationären Langzeitpflege)'] liegt nach dem Datum im Datenfeld [9: 'Datum des Apoplex']. Es sind ausschließlich Ereignisse anzugeben, die nach dem Beginn der vollstationären Langzeitpflege des Bewohners oder der Bewohnerin auftraten;ERROR
qs_data;50037;"EINZUGSDATUM/@value &gt; FRAKTURDATUM/@value";Das Datum im Datenfeld [4: 'Datum des Einzugs (Beginn der vollstationären Langzeitpflege)'] liegt nach dem Datum im Datenfeld [11: 'Datum der Fraktur']. Es sind ausschließlich Ereignisse anzugeben, die nach dem Beginn der vollstationären Langzeitpflege des Bewohners oder der Bewohnerin auftraten;ERROR
qs_data;50038;"EINZUGSDATUM/@value &gt; HERZINFARKTDATUM/@value";Das Datum im Datenfeld [4: 'Datum des Einzugs (Beginn der vollstationären Langzeitpflege)'] liegt nach dem Datum im Datenfeld [13: 'Datum des Herzinfarkts']. Es sind ausschließlich Ereignisse anzugeben, die nach dem Beginn der vollstationären Langzeitpflege des Bewohners oder der Bewohnerin auftraten;ERROR
qs_data;50039;"EINZUGSDATUM/@value &gt; AMPUTATIONDATUM/@value";Das Datum im Datenfeld [4: 'Datum des Einzugs (Beginn der vollstationären Langzeitpflege)'] liegt nach dem Datum im Datenfeld [15: 'Datum der Amputation']. Es sind ausschließlich Ereignisse anzugeben, die nach dem Beginn der vollstationären Langzeitpflege des Bewohners oder der Bewohnerin auftraten;ERROR
qs_data;50040;"EINZUGSDATUM/@value &gt; KHBEGINNDATUM/@value";Hinweis: Das Datum im Datenfeld [4: 'Datum des Einzugs (Beginn der vollstationären Langzeitpflege)'] liegt nach dem Datum im Datenfeld [17: 'Datum: Beginn des Krankenhausaufenthalts (bei mehreren Aufenthalten bitte den Aufenthalt mit der längsten Dauer wählen)']. Diese Angabe ist nur dann plausibel, wenn sich der Bewohner oder die Bewohnerin zum Beginn der vollstationären Langzeitpflege im Krankenhaus befand;WARNING
qs_data;50041;"EINZUGSDATUM/@value &gt; KHENDEDATUM/@value";Das Datum im Datenfeld [4: 'Datum des Einzugs (Beginn der vollstationären Langzeitpflege)'] liegt nach dem Datum im Datenfeld [18: 'Datum: Ende des Krankenhausaufenthalts (bei mehreren Aufenthalten bitte den Aufenthalt mit der längsten Dauer wählen)']. Es sind ausschließlich Krankenhausaufenthalte anzugeben, die nach dem Beginn der vollstationären Langzeitpflege des Bewohners oder der Bewohnerin endeten;ERROR
qs_data;50042;"EINZUGSDATUM/@value &gt; DEKUBITUS1ENDEDATUM/@value";Das Datum im Datenfeld [4: 'Datum des Einzugs (Beginn der vollstationären Langzeitpflege)'] liegt nach dem Datum im Datenfeld [63: 'Datum: Ende Dekubitus 1 (ggf. bis heute)']. Es sind ausschließlich Dekubitus anzugeben, die nach dem Beginn der vollstationären Langzeitpflege des Bewohners oder der Bewohnerin bestanden oder ggf. noch bestehen;ERROR
